DateTime,Temperature_F,Dew_Point_F,Humidity_%,Speed_mph,Pressure_in,UV,Solar_w/m2,Temperature_F_jit,Temperature_F_scal,Temperature_F_magwarp,Dew_Point_F_jit,Dew_Point_F_scal,Dew_Point_F_magwarp,Humidity_%_jit,Humidity_%_scal,Humidity_%_magwarp,Speed_mph_jit,Speed_mph_scal,Speed_mph_magwarp,Pressure_in_jit,Pressure_in_scal,Pressure_in_magwarp,UV_jit,UV_scal,UV_magwarp,Solar_w/m2_jit,Solar_w/m2_scal,Solar_w/m2_magwarp
2023-01-02 12:00:00,54.75555555555556,43.05,64.55555555555556,0.005555555555555556,30.31972222222222,0.0,18.625,54.75348451575093,40.94967531044117,54.49890762163122,43.051160854702474,36.02487147060443,19.77624826470183,64.55447731875759,51.80657050286311,40.256225665763786,0.006176839945656564,0.004749489614328271,0.005411600381557669,30.31891794661598,32.54558644412711,25.043631462182187,3.3681204363545216e-05,0.0,0.0,18.625830974002533,16.838831773594976,10.227629978753443
2023-01-02 15:00:00,55.86666666666666,45.513888888888886,68.11111111111111,0.002777777777777778,30.331388888888892,0.0,1.2555555555555555,55.86644247501113,41.78063463086407,55.51759882184157,45.512968250916934,38.08668983390461,20.96259605190136,68.1095809858281,54.659944437616325,42.7034169826169,0.0018637092345798194,0.0023747448071641357,0.0027019546939073885,30.33072565533118,32.558109596738205,25.07041765027487,0.0007785509062332493,0.0,0.0,1.2556235253650825,1.1351457064377224,0.6926865711012948
2023-01-02 18:00:00,55.80277777777778,47.08888888888889,72.52777777777777,0.011111111111111112,30.355833333333333,0.0,0.0,55.80308763328244,41.73285446993976,55.36730135507868,47.08921847589187,39.4046729364877,21.744288034888434,72.5282081019615,58.20436987219258,45.71678619520569,0.011288824889657512,0.009498979228656543,0.010792462101830097,30.35560037302682,32.58434858316144,25.107660384865277,-3.3071970838833725e-05,0.0,0.0,0.0008888597818192244,0.0,0.0
2023-01-02 21:00:00,53.69166666666667,49.42777777777778,85.63888888888889,0.002777777777777778,30.359722222222224,0.0,0.0,53.691027031953176,40.15403176113623,53.189433921226076,49.42752170678685,41.361889466249536,22.883305124707054,85.63776943598826,68.72618625659507,54.268856332015545,0.0020980754642171843,0.0023747448071641357,0.0026942826812834057,30.359863070646153,32.588522967365144,25.127792096408037,-0.0009824264118016934,0.0,0.0,0.0004564134752336004,0.0,0.0
2023-01-03 00:00:00,53.00833333333333,48.88611111111111,85.91666666666667,0.0,30.334999999999997,0.0,0.0,53.00840119381923,39.642991779076134,52.43060916438568,48.88492122616857,40.90861485425006,22.690778222284997,85.91592047692524,68.94910609524767,54.73275178535231,0.0010351013772643644,0.0,0.0,30.33521177148022,32.56198581064163,25.124106766543576,6.387382164230079e-05,0.0,0.0,-0.00044317729223450163,0.0,0.0
2023-01-03 03:00:00,50.75277777777778,46.63333333333333,85.75,0.0,30.30944444444445,0.0,0.0,50.75231957247118,37.95614435861762,50.12151308995887,46.634399020837286,39.02345736537019,21.70061001834,85.75080337180482,68.81535419205612,54.91314711980865,-0.0004447150740195101,0.0,0.0,30.308917539984172,32.534554143017345,25.119578812883578,0.0002744108215981944,0.0,0.0,-0.0007700434043141192,0.0,0.0
2023-01-03 06:00:00,49.05555555555556,46.94444444444444,92.44444444444444,0.0,30.263055555555557,0.0,1.2527777777777775,49.056678702410956,36.68685399667162,48.37015658059687,46.944628880039645,39.283799706621174,21.90113615922971,92.44556385568603,74.18772230358366,59.50832251001693,-0.0002671426355069713,0.0,0.0,30.263097984586743,32.484759702873234,25.09762104217145,0.0011688175971444267,0.0,0.0,1.2522648801180623,1.132634322131444,0.7070950136846973
2023-01-03 09:00:00,49.916666666666664,48.25833333333333,93.97222222222223,0.0,30.210277777777776,0.0,5.677777777777778,49.91650815137174,37.33084746999938,49.14294179329599,48.25507967874468,40.38328120136862,22.57132867801346,93.97241789351213,75.41378141617294,60.80420810530916,0.0005469869759904772,0.0,0.0,30.207635832215207,32.42810734582305,25.070186959875503,0.00045249079807468875,0.0,0.0,5.67733660603211,5.133269522032533,3.219009244350101
2023-01-03 12:00:00,51.28611111111111,50.236111111111114,96.16666666666667,0.005555555555555556,30.11111111111111,0.0,9.408333333333333,51.285700824051,38.35500483242062,50.41304949103068,50.23532218228606,42.03831465646414,23.55584118531572,96.16698877333141,77.17484814152843,62.54300271222936,0.005449898534364295,0.004749489614328271,0.005350426358889442,30.11021539813113,32.32166054862877,25.004051310549325,0.0004989902547137273,0.0,0.0,9.407967830202287,8.506058645364083,5.357762684307791
2023-01-03 15:00:00,55.56111111111111,53.93333333333333,94.22222222222223,0.03333333333333333,30.054166666666667,0.0,0.49444444444444446,55.561617588607916,41.55212081774778,54.53095436206679,53.93341742518432,45.13220444400927,25.35322030679044,94.2223376374464,75.61440927096027,61.59004492611808,0.033602674340377746,0.02849693768596963,0.032057018326350134,30.05436772058039,32.260535637074625,24.97277002549902,-0.0010801550199077562,0.0,0.0,0.4937584117900223,0.4470264065175102,0.2828148485690597
2023-01-03 18:00:00,56.46666666666667,54.452777777777776,92.94444444444444,0.0,30.04472222222222,0.0,0.0,56.467630254788034,42.229352663892456,55.33433052263826,54.45273169364975,45.56688317449082,25.66165491838056,92.9455118196026,74.58897801315833,61.061408830029606,-0.0002556248965114402,0.0,0.0,30.045703663617747,32.250397846865646,24.980799659044436,-0.0006397275184246356,0.0,0.0,-0.00015430906992317458,0.0,0.0
2023-01-03 21:00:00,56.77777777777778,54.41388888888889,91.83333333333333,0.0,30.020833333333332,0.0,0.0,56.7780623913988,42.462021273610866,55.553649239158005,54.41350703246842,45.534340381834454,25.70742988060415,91.83270477123253,73.69729865854794,60.63359733845259,0.00012726612746927123,0.0,0.0,30.02232767310028,32.22475520104293,24.9766793758561,0.0003614868617217817,0.0,0.0,0.0019030092319751218,0.0,0.0
2023-01-04 00:00:00,58.324999999999996,53.736111111111114,84.75,0.9027777777777778,30.006944444444443,0.0,0.0,58.323976794512134,43.61913212729977,56.97994266891644,53.7372779975061,44.96716599553767,25.450419645621107,84.74887169146042,68.01284277290677,56.23489532192125,0.9024665054843867,0.7717920623283442,0.8645230724201126,30.00777701751678,32.20984668602973,24.980736881106402,-0.00039350362364625775,0.0,0.0,-0.00043499917513082677,0.0,0.0
2023-01-04 03:00:00,57.733333333333334,53.275000000000006,85.05555555555556,2.808333333333333,30.013333333333335,0.0,0.0,57.73226248679121,43.17664628917458,56.31554906981907,53.27219555937896,44.581301454040684,25.294585506883774,85.05474348288537,68.25805459542462,56.71603440084164,2.807663448551953,2.400867000042941,2.6855204754130884,30.01255944437727,32.216704602935806,25.00154966638761,-0.001384289168390343,0.0,0.0,-0.0010707633930751885,0.0,0.0
2023-01-04 06:00:00,57.36666666666666,54.27777777777778,89.41666666666667,1.5527777777777778,30.077777777777776,0.0,1.1111111111111112,57.36635410149747,42.902429713435005,55.87237213417313,54.277355884632,45.420440607537145,25.834327651182008,89.41479456440433,71.75789606227038,59.91597306756118,1.5531674023574766,1.327482347204752,1.4827685250286806,30.079832190303478,32.28588011259708,25.0706380261487,0.0010644507268697146,0.0,0.0,1.1104883698262913,1.0045537225112589,0.6494135620620735
2023-01-04 09:00:00,60.28333333333333,55.78611111111111,85.08333333333333,0.011111111111111112,30.110833333333332,0.0,15.238888888888889,60.28235327065334,45.08369792954516,58.62352628629332,55.784773831142395,46.682636065566456,26.6175339463166,85.08380414251121,68.28034657928988,57.28933437955951,0.012424843063496348,0.009498979228656543,0.010595121342470792,30.109041926839108,32.3213623783285,25.113490750326054,0.00042641509665200257,0.0,0.0,15.237774814725949,13.777454304241916,8.944494878422041
2023-01-04 12:00:00,63.986111111111114,57.1861111111111,78.55555555555556,0.0,30.06472222222222,0.0,17.825000000000003,63.983994318794295,47.85286986485452,62.129658469233256,57.184551539586444,47.85417660119586,27.35234542368067,78.55607663071626,63.0417303709539,53.14907115381083,0.00010723217070458626,0.0,0.0,30.064985596275676,32.27186610848466,25.09018733591221,-0.000890584237485509,0.0,0.0,17.82726605987821,16.115553093386872,10.506513279743658
2023-01-04 15:00:00,61.46666666666667,57.25277777777777,86.16666666666667,0.0,30.046111111111113,0.0,1.3333333333333333,61.46629368144203,45.96866960579556,59.59267399144411,57.25289576478548,47.90996424574964,27.451022906727832,86.16612995197126,69.14973395003501,58.57767072040989,0.000722319947302839,0.0,0.0,30.046229645870223,32.25188869836697,25.089679641720156,-0.0015385056706181178,0.0,0.0,1.333102946431778,1.2054644670135106,0.7891914970021094
2023-01-04 18:00:00,56.702777777777776,54.30277777777778,91.69444444444444,0.0,30.035555555555554,0.0,0.0,56.70271840402425,42.40593151948232,54.89071674725668,54.30247826852901,45.441360974244816,26.099830338401166,91.69455872025122,73.58583873922164,62.63175414677031,0.000965221623244534,0.0,0.0,30.03504448535368,32.24055822695693,25.09576280154373,-0.000803071574314288,0.0,0.0,0.0010868422875460384,0.0,0.0
2023-01-04 21:00:00,52.10277777777778,50.02777777777778,92.69444444444444,0.0,30.03277777777778,0.0,0.0,52.10203636806773,38.96575993293146,50.36144704070233,50.02673245507946,41.86397826723357,24.103285932201754,92.69276796649902,74.388350158371,63.61344184019534,-0.00013868403026451794,0.0,0.0,30.03304190341006,32.237576523954296,25.10821687237355,0.0019015959482912052,0.0,0.0,0.000574675260541977,0.0,0.0
2023-01-05 00:00:00,49.07222222222222,47.855555555555554,95.52777777777777,0.0,30.053611111111113,0.0,0.0,49.070010391839084,36.69931838647796,47.360601385317864,47.85472780094767,40.04623084885619,23.11226799095699,95.52792512152722,76.66213251262745,65.86482799780572,-0.00013266694219025494,0.0,0.0,30.054837062922555,32.2599392964741,25.140298361143593,-0.0013420307480434557,0.0,0.0,-0.00039171638588227656,0.0,0.0
2023-01-05 03:00:00,49.644444444444446,48.13333333333333,94.55555555555556,0.0,30.105833333333333,0.0,0.0,49.64376813337599,37.12726243649576,47.840720123682814,48.134937074759684,40.27867936783028,23.3022086723137,94.55555607283216,75.88191307734338,65.4975218375626,0.0005928247024664669,0.0,0.0,30.106312793511716,32.315995312923754,25.19855174320476,-0.0009098065729893107,0.0,0.0,-0.00010888678290866933,0.0,0.0
2023-01-05 06:00:00,49.88333333333333,48.952777777777776,96.63888888888889,0.0,30.158333333333335,0.0,1.0833333333333333,49.88460668456248,37.30591869038669,47.998703241613114,48.953235008762796,40.96440249880384,23.75555849683346,96.63813985853727,77.55381186723784,67.24950230368138,0.0010230948533372836,0.0,0.0,30.159066525225462,32.37234949967367,25.256967232287792,-0.0011137750499510151,0.0,0.0,1.0817771575666648,0.9794398794484773,0.6544904114649509
2023-01-05 09:00:00,49.724999999999994,47.705555555555556,92.63888888888889,0.0,30.208333333333332,0.0,12.244444444444445,49.72581871610479,37.18750698722642,47.7746191712356,47.70468762119169,39.92070864861018,23.20542109023985,92.63916805533182,74.34376619064047,64.76127264887324,-0.0012336324776998026,0.0,0.0,30.207046896954143,32.426020153721204,25.31321711727521,0.0001733245145910699,0.0,0.0,12.245629688198466,11.070182022074073,7.427206538735783
2023-01-05 12:00:00,49.797222222222224,46.73888888888889,89.22222222222223,0.0,30.17583333333333,0.0,13.01388888888889,49.79756042483766,37.241519343053916,47.77243608466688,46.737964525965516,39.111787802580345,22.78910819759799,89.22299413790716,71.60185217521355,62.65643572269234,0.00046847109885089094,0.0,0.0,30.175160523998166,32.3911342285903,25.300223268205126,0.00021763636003924977,0.0,0.0,13.013797978446009,11.76583547491312,7.925516658855779
2023-01-05 15:00:00,48.980555555555554,46.275000000000006,90.30555555555556,0.0,30.158611111111114,0.0,1.2638888888888888,48.981684590151204,36.63076424254307,46.9188365633779,46.27536459921337,38.72359877589362,22.616203787527613,90.30549456064878,72.47123954595868,63.70354666453848,0.0007098630959379914,0.0,0.0,30.159742685756495,32.37264766997394,25.299894700613795,0.0008553345697391327,0.0,0.0,1.2624341602552502,1.1426798593565568,0.7727738276844454
2023-01-05 18:00:00,48.605555555555554,46.41111111111111,92.08333333333333,0.002777777777777778,30.17666666666667,0.0,0.0,48.60531699950471,36.35031547190034,46.4902766386843,46.408984354127405,38.83749855019092,22.736074856535705,92.08186905364221,73.89792651333528,65.24882636472162,0.00220083797616354,0.0023747448071641357,0.0026078632299608518,30.176862993090182,32.3920287394911,25.329040408364136,-0.0007088124090776965,0.0,0.0,-0.0003433806207282162,0.0,0.0
2023-01-05 21:00:00,46.78611111111111,45.21944444444445,94.25,0.0,30.19055555555556,0.0,0.0,46.785232507818485,34.98961958470782,44.68351167123402,45.219663841333535,37.84029440379208,22.20418938152734,94.25007512360115,75.63670125482552,67.08134298895378,-0.0011489661158825026,0.0,0.0,30.189170338281578,32.40693725450431,25.354583275793985,0.0003448318255408972,0.0,0.0,0.0006404032806153864,0.0,0.0
2023-01-06 00:00:00,45.68055555555556,43.861111111111114,93.38888888888889,0.0,30.181944444444444,0.0,0.0,45.679617386884324,34.16281506088702,43.56295180729365,43.86071958504581,36.70362114600878,21.58745582084161,93.38811473262763,74.94564975500248,66.76220227160167,-0.002050295904593253,0.0,0.0,30.18098048324218,32.39769397519611,25.361112532201496,-0.00017854147110392884,0.0,0.0,-0.0002535064203396264,0.0,0.0
2023-01-06 03:00:00,44.12222222222223,43.10277777777778,96.16666666666667,0.0,30.185555555555556,0.0,0.0,44.12159692043481,32.99739461399389,42.01460861324322,43.1027081079944,36.06903668920952,21.26352215601945,96.1666864413932,77.17484814152843,69.04966104348638,-6.209486328858686e-05,0.0,0.0,30.184239959498534,32.40157018909955,25.377789562201556,0.0012216802689716112,0.0,0.0,-0.0010458164035523937,0.0,0.0
2023-01-06 06:00:00,44.266666666666666,42.72222222222222,94.30555555555556,0.0,30.182777777777776,0.0,0.4666666666666667,44.26695218895865,33.10541932564887,42.08993354666256,42.72321540178795,35.75058221821501,21.124570849552214,94.30485927458716,75.68128522255604,68.00838159943996,-0.0018119498124721776,0.0,0.0,30.18376487773872,32.398588486096905,25.388975880302937,0.0003056931825766122,0.0,0.0,0.4660995809417617,0.4219125634547287,0.2909399165066296
2023-01-06 09:00:00,45.07222222222222,42.96111111111111,92.22222222222223,0.0,30.199444444444445,0.0,6.777777777777778,45.07208483652899,33.70786483295548,42.79276253490362,42.961215341134285,35.950487944532725,21.29166907200105,92.2228668720201,74.00938643266159,66.79372951152611,-0.0007280278933954057,0.0,0.0,30.199530611931173,32.416478704112755,25.41640491215022,-0.0005790945349483531,0.0,0.0,6.777162580641583,6.127777707318679,4.241727461984306
2023-01-06 12:00:00,47.31111111111111,42.32222222222222,82.83333333333333,0.1111111111111111,30.168333333333333,0.0,16.09722222222222,47.31109608733391,35.382247863607645,44.8524216728203,42.32260343140205,35.41585635089232,21.02320172170747,82.83222680000625,66.47469588620386,60.251395801477756,0.11154138623391342,0.09498979228656543,0.10343450498595688,30.168140174484527,32.38308363048317,25.403497500219807,0.00012255956324399463,0.0,0.0,16.098481987987277,14.553472054881862,10.112416490907375
2023-01-06 15:00:00,47.269444444444446,39.605555555555554,74.52777777777777,0.005555555555555556,30.2075,0.0,2.211111111111111,47.26915846688745,35.35108688909179,44.747225271243444,39.60577684214957,33.14250983532572,19.718722176992113,74.52750601505969,59.80939271049127,54.441372142578274,0.005622882656355735,0.004749489614328271,0.005164435161866548,30.20731389685891,32.42512564282041,25.449652264307538,0.0013648389090651922,0.0,0.0,2.2122903477089433,1.9990619077974048,1.3942893580719222
2023-01-06 18:00:00,44.61388888888889,35.233333333333334,69.38888888888889,0.013888888888888888,30.282222222222224,0.0,0.0,44.61383104703001,33.365094113281025,42.17159522454808,35.23283547996383,29.48377014667355,17.58185728328384,69.38947696334388,55.68537569541826,50.90224419833044,0.013434783229617227,0.011873724035820678,0.012892893664862223,30.281386150161442,32.50533345359146,25.52569257614415,-0.001001283042438128,0.0,0.0,0.00012183409948255327,0.0,0.0
2023-01-06 21:00:00,41.81111111111111,33.205555555555556,71.27777777777777,0.005555555555555556,30.328888888888887,0.0,0.0,41.812160607297606,31.268999227514225,39.464578603004014,33.205490953704356,27.786895958162695,16.6075758783811,71.2760304439347,57.201230598255904,52.507891290852434,0.007929762876478829,0.004749489614328271,0.005149892153241197,30.329821734082223,32.55542606403582,25.578017082166216,0.00017592161043345086,0.0,0.0,0.0006563563578048696,0.0,0.0
2023-01-07 00:00:00,39.80277777777778,31.799999999999997,72.80555555555556,0.0,30.3275,0.0,0.0,39.802154471461705,29.76704025584981,37.51426462850907,31.799157519102184,26.610706452153796,15.940547400552326,72.80438323861979,58.42728971084518,53.857455420671286,0.00027879255591947987,0.0,0.0,30.32898941036315,32.553935212534505,25.589713777694907,0.0011549499779860025,0.0,0.0,-0.0009643782688792055,0.0,0.0
2023-01-07 03:00:00,38.330555555555556,31.761111111111113,76.91666666666667,0.0,30.331388888888885,0.0,0.0,38.32899021235825,28.66601915628945,36.07422012307376,31.760518399244237,26.578163659497427,15.956901942826772,76.91809979955951,61.72650332290359,57.13473723149266,0.0004390373638944913,0.0,0.0,30.330438382050243,32.5581095967382,25.60574566010158,0.0006118698476257423,0.0,0.0,-0.0005035327475462734,0.0,0.0
2023-01-07 06:00:00,38.733333333333334,31.758333333333333,75.83333333333333,0.0,30.35055555555556,0.0,0.8416666666666667,38.73347830522231,28.967241909942757,36.40046932481566,31.75694606271253,26.575839174307685,15.99129199534261,75.83254942132818,60.857115952158466,56.56217573435103,-0.00021012763230644326,0.0,0.0,30.34969655303858,32.578683347456426,25.634565673883895,-0.0008129653163529975,0.0,0.0,0.8429960873385044,0.7609494448022786,0.540659585817303
2023-01-07 09:00:00,41.577777777777776,31.547222222222224,67.36111111111111,0.0,30.367222222222225,0.0,17.25277777777778,41.577680326329954,31.094497770225413,39.01711488937816,31.545895203792398,26.399178299887378,15.92047944381206,67.35956352608021,54.05806087325432,50.4486119659596,0.001161958380711146,0.0,0.0,30.366539933890433,32.596573565472276,25.66117012523034,0.0005956900206920243,0.0,0.0,17.252293830449496,15.598207926293574,11.122993539422328
2023-01-07 12:00:00,44.644444444444446,32.14722222222222,61.27777777777778,0.0,30.332222222222224,0.0,19.84722222222222,44.64253123259178,33.38794549459266,41.834498907089106,32.14795371684575,26.901267100871408,16.259375570961975,61.27641561995635,49.17611640676248,46.07920389334154,0.000815694600150242,0.0,0.0,30.332665394407233,32.559004107639,25.64398857039523,5.2806783506579985e-05,0.0,0.0,19.848004897623056,17.94384086835736,12.841970556263222
2023-01-07 15:00:00,44.02777777777778,32.327777777777776,63.22222222222222,0.0,30.35805555555556,0.0,1.9916666666666667,44.02611263285248,32.92676307175794,41.19729386887413,32.32790490148494,27.052358638204566,16.386941505834333,63.22231644798853,50.73655527733065,47.73333521857612,-0.000550581446963051,0.0,0.0,30.357071125588412,32.58673394556356,25.678115471112573,-0.00013166648485992959,0.0,0.0,1.9925661066456877,1.8006625476014315,1.2933270589066952
2023-01-07 18:00:00,42.24444444444444,31.900000000000002,66.58333333333333,0.0,30.416944444444443,0.0,0.0,42.244556435459764,31.59307336247916,39.471880033877305,31.898914860324613,26.69438791898447,16.205806317952113,66.58391357623121,53.43388532502705,50.472616983043906,0.0002646959899183575,0.0,0.0,30.4171511692646,32.649946049219544,25.740117818172397,0.00207431907594972,0.0,0.0,0.000547662393384879,0.0,0.0
2023-01-07 21:00:00,40.702777777777776,30.272222222222222,66.13888888888889,0.0,30.44694444444444,0.0,0.0,40.70387124049203,30.44011730539237,37.97694786560728,30.271298790756255,25.332239597796306,15.41269070803225,66.13856796446733,53.077213583182896,50.33542875245974,0.0008131755665140325,0.0,0.0,30.448270436963682,32.68214844164807,25.777590223083187,0.0015465711629423517,0.0,0.0,-0.0004791023410573405,0.0,0.0
2023-01-08 00:00:00,39.06111111111111,28.186111111111114,64.75,0.0,30.4725,0.0,0.0,39.062054033581546,29.212374909467513,36.393173043951656,28.184976445421345,23.586551220300894,14.382018067188712,64.7518064795714,51.96261438991992,49.47339058581827,0.0007224692865826038,0.0,0.0,30.471078091982406,32.709580109272366,25.811203353358977,-0.0005670414529211559,0.0,0.0,-0.0003729115746166054,0.0,0.0
2023-01-08 03:00:00,37.22222222222222,26.11111111111111,63.80555555555556,0.0,30.51027777777778,0.0,0.0,37.22080936784364,27.837137234167592,34.63047684541881,26.109268674564163,21.85016078356444,13.352324056004148,63.80467265943533,51.2046869385011,48.943381688388456,-0.0013825378373797403,0.0,0.0,30.510783704762854,32.75013127010829,25.855075542668406,-0.0001492466331022828,0.0,0.0,0.0009857039368468944,0.0,0.0
2023-01-08 06:00:00,35.68888888888889,25.177777777777777,65.30555555555556,0.0,30.535555555555554,0.0,1.0944444444444443,35.68711728992498,26.690413371983976,33.156720976546524,25.177399522449896,21.069133759811496,12.903041652510089,65.30568167639709,52.408454067225115,50.289561373536756,-0.00032520028248733093,0.0,0.0,30.535544025541146,32.777264767432314,25.888261119566092,0.0026549284620908296,0.0,0.0,1.0943456673321033,0.9894854166735899,0.7233435104811726
2023-01-08 09:00:00,35.980555555555554,24.741666666666667,63.416666666666664,0.0,30.550277777777776,0.0,9.547222222222222,35.97999870808447,26.908540193594987,33.38030643444673,24.741327733342878,20.704189585022178,12.707005506526707,63.41599012194167,50.89259916438746,49.02438406731128,0.0010657667711285773,0.0,0.0,30.550216120042883,32.79306779334632,25.91239477296777,0.0013309842276677903,0.0,0.0,9.547820258565519,8.631627860677993,6.331875466122026
2023-01-08 12:00:00,39.61388888888889,22.183333333333334,49.583333333333336,0.0,30.481666666666666,0.0,17.172222222222224,39.61436279059778,29.625777171377916,36.69909704999389,22.183692757352695,18.56333872527081,11.417657903720691,49.58362172178574,39.79119119948823,38.47816524922692,9.221424459248073e-05,0.0,0.0,30.480703139372846,32.719419729181084,25.86570767753419,0.0008012692009653963,0.0,0.0,17.173243805523647,15.525377781411507,11.428187614159063
